Index,Global_active_power KW,Global_reactive_power KW,Apparent_power_KVA
10459,1.352,0.052,1.3529996304507996
10460,1.338,0.054,1.3390892427317904
10461,1.348,0.052,1.3490025945119604
10462,1.344,0.054,1.345084383970017
10463,1.35,0.052,1.351001110288219
10464,1.344,0.054,1.345084383970017
10465,1.35,0.052,1.351001110288219
10466,1.35,0.052,1.351001110288219
10467,1.356,0.052,1.3569966838574072
10468,1.352,0.052,1.3529996304507996
10469,1.354,0.052,1.3549981549802939
10470,1.362,0.052,1.3629922963832188
10471,1.368,0.05,1.3689134377308159
10472,1.416,0.052,1.4169544805673893
10473,1.434,0.052,1.4349425075591007
10474,1.356,0.048,1.356849291557467
10475,1.33,0.048,1.330865883551006
10476,1.348,0.05,1.348926980974137
10477,1.326,0.05,1.3269423499157753
10478,1.322,0.05,1.322945199167373
10479,1.326,0.05,1.3269423499157753
10480,1.318,0.05,1.3189480656947794
10481,1.31,0.052,1.311031654842857
10482,1.348,0.0,1.348
10483,1.388,0.07,1.3897640087439305
10484,1.458,0.138,1.4645163024015813
10485,1.496,0.206,1.5101165517932713
10486,1.536,0.24,1.5546369351073581
10487,1.57,0.312,1.6007010963949515
10488,1.576,0.314,1.6069760421362853
10489,1.57,0.312,1.6007010963949515
10490,1.576,0.316,1.6073680350187385
10491,1.564,0.314,1.5952090772058691
10492,1.566,0.314,1.597169997213822
10493,1.572,0.32,1.6042393836332531
10494,1.564,0.316,1.595603960887538
10495,1.558,0.314,1.5893269015529814
10496,1.502,0.226,1.5189075021211793
10497,1.498,0.214,1.5132085117392118
10498,1.494,0.212,1.5089665337574587
10499,1.478,0.186,1.4896576787973805
10500,1.396,0.072,1.3978555004005242
10501,1.4,0.074,1.4019543501840563
10502,1.4,0.074,1.4019543501840563
10503,1.39,0.072,1.3918634990544152
10504,1.326,0.0,1.326
10505,1.318,0.05,1.3189480656947794
10506,1.326,0.05,1.3269423499157753
10507,1.324,0.05,1.3249437723918702
10508,1.32,0.05,1.3209466302617983
10509,1.316,0.05,1.3169495054860683
10510,1.314,0.05,1.3149509496555376
10511,1.316,0.05,1.3169495054860683
10512,1.308,0.052,1.3090332310525963
10513,1.308,0.052,1.3090332310525963
10514,1.306,0.052,1.3070348120842077
10515,1.314,0.05,1.3149509496555376
10516,1.31,0.05,1.310953851209111
10517,1.314,0.05,1.3149509496555376
10518,1.316,0.05,1.3169495054860683
10519,1.306,0.052,1.3070348120842077
10520,1.328,0.05,1.328940931719691
10521,1.324,0.048,1.3248698049242424
10522,1.328,0.048,1.3288671867421515
10523,1.326,0.048,1.3268684938606388
10524,1.33,0.048,1.330865883551006
10525,1.318,0.05,1.3189480656947794
10526,1.31,0.05,1.310953851209111
10527,1.296,0.052,1.2970427903504187
10528,1.32,0.0,1.32
10529,1.412,0.082,1.4143790156814402
10530,1.478,0.178,1.4886799521723935
10531,1.344,0.184,1.3565367669178745
10532,0.402,0.194,0.44636308091059684
10533,0.404,0.2,0.45079485356423493
10534,0.4,0.198,0.4463227531730822
10535,0.396,0.198,0.4427414595449584
10536,0.394,0.198,0.44095351228899404
10537,0.394,0.202,0.44276404551408644
10538,0.392,0.204,0.44190496715922983
10539,0.324,0.104,0.3402822357984619
10540,0.318,0.094,0.33160217128360303
10541,0.314,0.09,0.3266435365960882
10542,0.316,0.092,0.3291200388915874
10543,0.31,0.086,0.3217079420841208
10544,0.22,0.0,0.22
10545,0.22,0.0,0.22
10546,0.222,0.0,0.222
10547,0.222,0.0,0.222
10548,0.222,0.0,0.222
10549,0.222,0.0,0.222
10550,0.222,0.0,0.222
10551,0.22,0.0,0.22
10552,0.22,0.0,0.22
10553,0.22,0.0,0.22
10554,0.22,0.0,0.22
10555,0.22,0.0,0.22
10556,0.22,0.0,0.22
10557,0.22,0.0,0.22
10558,0.222,0.0,0.222
10559,0.222,0.0,0.222
10560,0.222,0.0,0.222
10561,0.222,0.0,0.222
10562,0.222,0.0,0.222
10563,0.22,0.0,0.22
10564,0.22,0.0,0.22
10565,0.218,0.0,0.218
10566,0.218,0.0,0.218
10567,0.218,0.0,0.218
10568,0.22,0.0,0.22
10569,0.22,0.0,0.22
10570,0.22,0.0,0.22
10571,0.22,0.0,0.22
10572,0.218,0.0,0.218
10573,0.394,0.146,0.4201809134170661
10574,0.404,0.196,0.44903451983115955
10575,0.404,0.202,0.45168573145495755
10576,0.402,0.2,0.4490033407448101
10577,0.398,0.198,0.44453121375219534
10578,0.394,0.192,0.4382921400162225
10579,0.392,0.194,0.4373785545725808
10580,0.39,0.194,0.4355869603190619
10581,0.388,0.194,0.4337971876349592
10582,0.332,0.114,0.3510270644836378
10583,0.318,0.09,0.3304905444940899
10584,0.316,0.092,0.3291200388915874
10585,0.316,0.09,0.3285665838152139
10586,0.314,0.09,0.3266435365960882
10587,0.314,0.09,0.3266435365960882
10588,0.224,0.0,0.224
10589,0.218,0.0,0.218
10590,0.22,0.0,0.22
10591,0.22,0.0,0.22
10592,0.22,0.0,0.22
10593,0.22,0.0,0.22
10594,0.218,0.0,0.218
10595,0.222,0.0,0.222
10596,0.224,0.0,0.224
10597,0.224,0.0,0.224
10598,0.222,0.0,0.222
10599,0.224,0.0,0.224
10600,0.222,0.0,0.222
10601,0.222,0.0,0.222
10602,0.222,0.0,0.222
10603,0.222,0.0,0.222
10604,0.222,0.0,0.222
10605,0.222,0.0,0.222
10606,0.222,0.0,0.222
10607,0.222,0.0,0.222
10608,0.222,0.0,0.222
10609,0.222,0.0,0.222
10610,0.224,0.0,0.224
10611,0.224,0.0,0.224
10612,0.224,0.0,0.224
10613,0.222,0.0,0.222
10614,0.222,0.0,0.222
10615,0.222,0.0,0.222
10616,0.222,0.0,0.222
10617,0.306,0.0,0.306
10618,0.408,0.202,0.45526695465407985
10619,0.408,0.204,0.45615786740995706
10620,0.404,0.202,0.45168573145495755
10621,0.406,0.206,0.45527134765983246
10622,0.402,0.204,0.4507992901502841
10623,0.402,0.208,0.45262346381954177
10624,0.4,0.208,0.4508480897153719
10625,0.424,0.224,0.47953310626066264
10626,0.424,0.254,0.4942590413942875
10627,0.41,0.23,0.4701063709417263
10628,0.406,0.228,0.4656393454166003
10629,0.406,0.23,0.46662190261495445
10630,0.408,0.234,0.47034030233438423
10631,0.408,0.232,0.4693484846039241
10632,0.38,0.196,0.42756987733001023
10633,0.312,0.092,0.3252814166225916
10634,0.312,0.092,0.3252814166225916
10635,0.31,0.09,0.32280024783137945
10636,0.31,0.09,0.32280024783137945
10637,0.308,0.088,0.3203248351283428
10638,0.308,0.09,0.3208800398902992
10639,0.306,0.09,0.3189608126400483
10640,0.304,0.088,0.31648064711763974
10641,0.302,0.086,0.31400636936215165
10642,0.3,0.084,0.3115381196579321
10643,0.3,0.084,0.3115381196579321
10644,0.298,0.082,0.30907604242321984
10645,0.298,0.084,0.3096126612398143
10646,0.298,0.082,0.30907604242321984
10647,0.26,0.0,0.26
10648,0.222,0.0,0.222
10649,0.222,0.0,0.222
10650,0.222,0.0,0.222
10651,0.224,0.0,0.224
10652,0.224,0.0,0.224
10653,0.224,0.0,0.224
10654,0.224,0.0,0.224
10655,0.224,0.0,0.224
10656,0.224,0.0,0.224
10657,0.224,0.0,0.224
10658,0.224,0.0,0.224
10659,0.224,0.0,0.224
10660,0.224,0.0,0.224
10661,0.224,0.0,0.224
10662,0.368,0.114,0.38525316351718647
10663,0.412,0.208,0.4615278973149944
10664,0.41,0.21,0.4606517122512408
10665,0.408,0.208,0.4579606970035747
10666,0.406,0.208,0.4561797891182818
10667,0.402,0.208,0.45262346381954177
10668,0.4,0.206,0.44992888326934516
10669,0.398,0.206,0.44815176000993234
10670,0.386,0.194,0.43200925916003236
10671,0.324,0.102,0.3396763165132359
10672,0.322,0.1,0.3371705799739948
10673,0.322,0.104,0.33837848631377265
10674,0.322,0.102,0.3377691519366445
10675,0.324,0.106,0.340898811966249
10676,0.324,0.108,0.34152598729818495
10677,0.238,0.0,0.238
10678,0.224,0.0,0.224
10679,0.224,0.0,0.224
10680,0.224,0.0,0.224
10681,0.222,0.0,0.222
10682,0.222,0.0,0.222
10683,0.222,0.0,0.222
10684,0.222,0.0,0.222
10685,0.222,0.0,0.222
10686,0.224,0.0,0.224
10687,0.224,0.0,0.224
10688,0.224,0.0,0.224
10689,0.224,0.0,0.224
10690,0.224,0.0,0.224
10691,0.224,0.0,0.224
10692,0.224,0.0,0.224
10693,0.226,0.0,0.226
10694,0.224,0.0,0.224
10695,0.226,0.0,0.226
10696,0.224,0.0,0.224
10697,0.226,0.0,0.226
10698,0.228,0.0,0.228
10699,0.228,0.0,0.228
10700,0.228,0.0,0.228
10701,0.226,0.0,0.226
10702,0.226,0.0,0.226
10703,0.226,0.0,0.226
10704,0.226,0.0,0.226
10705,0.226,0.0,0.226
10706,0.224,0.0,0.224
10707,0.366,0.112,0.38275318418009274
10708,0.414,0.21,0.46421546721323276
10709,0.412,0.212,0.4633443643770797
10710,0.41,0.212,0.46156689655996774
10711,0.408,0.212,0.4597912569851671
10712,0.406,0.214,0.4589466199897326
10713,0.402,0.212,0.4544755218930938
10714,0.4,0.214,0.45364744019998615
10715,0.386,0.194,0.43200925916003236
10716,0.326,0.104,0.3421870833330797
10717,0.324,0.102,0.3396763165132359
10718,0.324,0.104,0.3402822357984619
10719,0.322,0.102,0.3377691519366445
10720,0.32,0.102,0.3358630673354842
10721,0.32,0.102,0.3358630673354842
10722,0.236,0.0,0.236
10723,0.226,0.0,0.226
10724,0.226,0.0,0.226
10725,0.224,0.0,0.224
10726,0.224,0.0,0.224
10727,0.224,0.0,0.224
10728,0.222,0.0,0.222
10729,0.222,0.0,0.222
10730,0.224,0.0,0.224
10731,0.222,0.0,0.222
10732,0.224,0.0,0.224
10733,0.224,0.0,0.224
10734,0.224,0.0,0.224
10735,0.226,0.0,0.226
10736,0.228,0.0,0.228
10737,0.226,0.0,0.226
10738,0.226,0.0,0.226
10739,0.226,0.0,0.226
10740,0.224,0.0,0.224
10741,0.24,0.0,0.24
10742,0.246,0.0,0.246
10743,0.232,0.0,0.232
10744,0.222,0.0,0.222
10745,0.222,0.0,0.222
10746,0.222,0.0,0.222
10747,0.222,0.0,0.222
10748,0.222,0.0,0.222
10749,0.222,0.0,0.222
10750,0.222,0.0,0.222
10751,0.222,0.0,0.222
10752,0.342,0.074,0.34991427521608776
10753,0.408,0.202,0.45526695465407985
10754,0.404,0.2,0.45079485356423493
10755,0.406,0.208,0.4561797891182818
10756,0.404,0.208,0.45440070422480644
10757,0.404,0.21,0.4553196679257333
10758,0.402,0.21,0.4535460285351422
10759,0.398,0.208,0.4490746040470336
10760,0.394,0.204,0.4436800649116433
10761,0.362,0.16,0.39578276870020507
10762,0.32,0.098,0.33466998670331943
10763,0.32,0.1,0.3352610922848042
10764,0.32,0.102,0.3358630673354842
10765,0.318,0.098,0.3327581704481499
10766,0.286,0.052,0.2906888370749726
10767,0.222,0.0,0.222
10768,0.22,0.0,0.22
10769,0.22,0.0,0.22
10770,0.222,0.0,0.222
10771,0.282,0.0,0.282
10772,0.31,0.086,0.3217079420841208
10773,0.308,0.086,0.3197811751807789
10774,0.31,0.088,0.3222483514310042
10775,0.308,0.084,0.31924911902775865
10776,0.31,0.088,0.3222483514310042
10777,0.31,0.088,0.3222483514310042
10778,0.31,0.09,0.32280024783137945
10779,0.308,0.086,0.3197811751807789
10780,0.31,0.088,0.3222483514310042
10781,0.308,0.088,0.3203248351283428
10782,0.308,0.086,0.3197811751807789
10783,0.308,0.086,0.3197811751807789
10784,0.306,0.084,0.3173200277322564
10785,0.304,0.084,0.31539181980514336
10786,0.302,0.082,0.31293449793846634
10787,0.302,0.084,0.3134645115479582
10788,0.3,0.082,0.311004823113726
10789,0.3,0.086,0.31208332220738744
10790,0.298,0.084,0.3096126612398143
10791,0.298,0.084,0.3096126612398143
10792,0.296,0.082,0.3071481727114781
10793,0.22,0.0,0.22
10794,0.22,0.0,0.22
10795,0.222,0.0,0.222
10796,0.242,0.0,0.242
10797,0.334,0.096,0.347522661131616
10798,0.332,0.096,0.3456009259246856
10799,0.398,0.168,0.43200462960482267
10800,0.402,0.2,0.4490033407448101
10801,0.402,0.202,0.4498977661647144
10802,0.4,0.204,0.4490167034754943
10803,0.398,0.202,0.44632723421274667
10804,0.398,0.204,0.4472359556207439
10805,0.394,0.2,0.4418551798949516
10806,0.392,0.204,0.44190496715922983
10807,0.388,0.2,0.43651345912812356
10808,0.32,0.098,0.33466998670331943
10809,0.32,0.098,0.33466998670331943
10810,0.32,0.098,0.33466998670331943
10811,0.24,0.0,0.24
10812,0.222,0.0,0.222
10813,0.222,0.0,0.222
10814,0.222,0.0,0.222
10815,0.224,0.0,0.224
10816,0.222,0.0,0.222
10817,0.224,0.0,0.224
10818,0.222,0.0,0.222
10819,0.224,0.0,0.224
10820,0.222,0.0,0.222
10821,0.224,0.0,0.224
10822,0.222,0.0,0.222
10823,0.224,0.0,0.224
10824,0.224,0.0,0.224
10825,0.222,0.0,0.222
10826,0.222,0.0,0.222
10827,0.222,0.0,0.222
10828,0.222,0.0,0.222
10829,0.222,0.0,0.222
10830,0.222,0.0,0.222
10831,0.22,0.0,0.22
10832,0.22,0.0,0.22
10833,0.22,0.0,0.22
10834,0.22,0.0,0.22
10835,0.224,0.0,0.224
10836,0.23,0.0,0.23
10837,0.228,0.0,0.228
10838,0.228,0.0,0.228
10839,0.228,0.0,0.228
10840,0.228,0.0,0.228
10841,0.226,0.0,0.226
10842,0.286,0.0,0.286
10843,0.34,0.098,0.35384177254812643
10844,0.338,0.102,0.3530552364715754
10845,0.338,0.098,0.3519204455555261
10846,0.412,0.182,0.4504087032906891
10847,0.412,0.208,0.4615278973149944
10848,0.41,0.208,0.45974340669551744
10849,0.408,0.206,0.45705579528105755
10850,0.402,0.2,0.4490033407448101
10851,0.402,0.202,0.4498977661647144
10852,0.4,0.202,0.44811159324436145
10853,0.402,0.21,0.4535460285351422
10854,0.394,0.2,0.4418551798949516
10855,0.326,0.1,0.3409926685428882
10856,0.324,0.098,0.33849667649771686
10857,0.234,0.0,0.234
10858,0.228,0.0,0.228
10859,0.27,0.0,0.27
10860,0.854,0.048,0.8553478824431612
10861,1.91,0.056,1.9108207660583971
10862,2.672,0.0,2.672
10863,2.532,0.06,2.5327108007034678
10864,3.842,0.068,3.8426017227914735
10865,5.25,0.078,5.25057939659996
10866,5.958,0.08,5.958537068777873
10867,6.358,0.056,6.358246613650653
10868,5.854,0.0,5.854
10869,2.694,0.0,2.694
10870,2.678,0.0,2.678
10871,3.166,0.0,3.166
10872,3.842,0.0,3.842
10873,3.846,0.0,3.846
10874,3.264,0.0,3.264
10875,2.752,0.0,2.752
10876,2.766,0.0,2.766
10877,2.846,0.0,2.846
10878,2.844,0.0,2.844
10879,2.886,0.0,2.886
10880,2.876,0.0,2.876
10881,2.85,0.0,2.85
10882,2.866,0.0,2.866
10883,2.882,0.0,2.882
10884,2.896,0.0,2.896
10885,2.904,0.0,2.904
10886,2.902,0.0,2.902
10887,3.016,0.128,3.018714958388751
10888,3.062,0.228,3.070476835932816
10889,3.062,0.23,3.0706259948095274
10890,3.092,0.23,3.1005425331706062
10891,3.078,0.228,3.086432892515241
10892,3.07,0.232,3.07875364392801
10893,3.076,0.23,3.084586844295359
10894,3.04,0.224,3.048241460252124
10895,3.22,0.22,3.227506777684596
10896,3.286,0.182,3.2910363109513088
10897,3.134,0.116,3.1361460425177907
10898,2.936,0.114,2.9382123817042225
10899,3.016,0.11,3.018005301519532
10900,3.002,0.11,3.0040146471014415
10901,3.38,0.11,3.38178946713127
10902,4.336,0.0,4.336
10903,4.352,0.0,4.352
10904,4.13,0.0,4.13
10905,3.44,0.0,3.44
10906,3.428,0.0,3.428
10907,3.392,0.0,3.392
10908,3.568,0.0,3.568
10909,3.658,0.0,3.658
10910,4.048,0.0,4.048
10911,3.978,0.0,3.978
10912,2.614,0.0,2.614
10913,2.562,0.0,2.562
10914,2.564,0.0,2.564
10915,2.63,0.0,2.63
10916,2.702,0.0,2.702
10917,2.884,0.0,2.884
10918,3.402,0.1,3.4034694063558146
10919,3.904,0.156,3.9071155601031307
10920,3.33,0.092,3.3312706284539537
10921,3.294,0.09,3.2952292788211266
10922,3.222,0.096,3.2234298503302345
10923,2.418,0.098,2.4199851239212196
10924,2.214,0.098,2.216167863678201
10925,2.202,0.096,2.2040916496371015
10926,2.128,0.1,2.1303483283256757
10927,2.058,0.1,2.0604281108546347
10928,2.05,0.1,2.052437575177379
10929,2.054,0.1,2.05643283381685
10930,2.57,0.118,2.572707523213628
10931,2.97,0.224,2.9784351596098246
10932,2.872,0.288,2.886403991128061
10933,2.888,0.29,2.9025237294464965
10934,3.018,0.286,3.031521070353957
10935,2.878,0.276,2.891203901491557
10936,1.96,0.282,1.9801828198426528
10937,1.898,0.288,1.9197260221187813
10938,1.868,0.268,1.8871269167705707
10939,1.8,0.168,1.8078230001855824
10940,1.804,0.168,1.811805729100115
10941,1.778,0.126,1.7824589756849947
10942,1.744,0.07,1.7454042511693386
10943,1.734,0.07,1.7354123429317887
10944,1.724,0.068,1.7253405460951758
10945,1.712,0.066,1.7132717239247253
10946,2.122,0.0,2.122
10947,1.626,0.056,1.6269640438559174
10948,1.638,0.054,1.6388898681729653
10949,1.762,0.056,1.7628896732353956
10950,2.294,0.048,2.2945021246449087
10951,2.304,0.048,2.304499945758298
10952,2.148,0.046,2.14849249475068
10953,2.072,0.0,2.072
10954,2.08,0.0,2.08
10955,2.072,0.0,2.072
10956,2.024,0.0,2.024
10957,1.526,0.056,1.5270271772303203
10958,1.52,0.056,1.5210312291337085
10959,0.594,0.0,0.594
10960,0.752,0.0,0.752
10961,1.192,0.0,1.192
10962,0.924,0.0,0.924
10963,0.218,0.0,0.218
10964,0.214,0.0,0.214
10965,0.214,0.0,0.214
10966,0.214,0.0,0.214
10967,0.216,0.0,0.216
10968,0.216,0.0,0.216
10969,0.216,0.0,0.216
10970,0.214,0.0,0.214
10971,0.218,0.0,0.218
10972,0.22,0.0,0.22
10973,0.22,0.0,0.22
10974,0.222,0.0,0.222
10975,0.336,0.072,0.3436277055186325
10976,0.408,0.194,0.4517742799230607
10977,0.404,0.188,0.4456007181322759
10978,0.402,0.19,0.44463917956023624
10979,0.4,0.192,0.44369358796358555
10980,0.4,0.198,0.4463227531730822
10981,0.392,0.198,0.4391673940537936
10982,0.388,0.196,0.4346952955807091
10983,0.386,0.194,0.43200925916003236
10984,0.382,0.192,0.42753713289023215
10985,0.384,0.196,0.4311287510709533
10986,0.32,0.1,0.3352610922848042
10987,0.32,0.098,0.33466998670331943
10988,0.318,0.096,0.33217465285599385
10989,0.318,0.096,0.33217465285599385
10990,0.314,0.09,0.3266435365960882
10991,0.24,0.0,0.24
10992,0.22,0.0,0.22
10993,0.22,0.0,0.22
10994,0.216,0.0,0.216
10995,0.216,0.0,0.216
10996,0.216,0.0,0.216
10997,0.216,0.0,0.216
10998,0.218,0.0,0.218
10999,0.216,0.0,0.216
11000,0.216,0.0,0.216
11001,0.22,0.0,0.22
11002,0.224,0.0,0.224
11003,0.224,0.0,0.224
11004,0.224,0.0,0.224
11005,0.224,0.0,0.224
11006,0.222,0.0,0.222
11007,0.218,0.0,0.218
11008,0.222,0.0,0.222
11009,0.274,0.0,0.274
11010,0.272,0.0,0.272
11011,0.274,0.0,0.274
11012,0.272,0.0,0.272
11013,0.272,0.0,0.272
11014,0.272,0.0,0.272
11015,0.27,0.0,0.27
11016,0.274,0.0,0.274
11017,0.278,0.0,0.278
11018,0.27,0.0,0.27
11019,0.242,0.0,0.242
11020,0.414,0.19,0.45551728836565575
11021,0.402,0.196,0.4472359556207439
11022,0.402,0.202,0.4498977661647144
11023,0.4,0.202,0.44811159324436145
11024,0.398,0.202,0.44632723421274667
11025,0.394,0.198,0.44095351228899404
11026,0.392,0.198,0.4391673940537936
11027,0.386,0.194,0.43200925916003236
11028,0.384,0.194,0.4302231978868643
11029,0.382,0.192,0.42753713289023215
11030,0.364,0.168,0.4008989897717379
11031,0.31,0.092,0.32336357246913267
11032,0.308,0.088,0.3203248351283428
11033,0.306,0.088,0.3184022612985027
11034,0.306,0.086,0.317855312996338
11035,0.262,0.0,0.262
11036,0.212,0.0,0.212
11037,0.214,0.0,0.214
11038,0.214,0.0,0.214
11039,0.216,0.0,0.216
11040,0.214,0.0,0.214
11041,0.216,0.0,0.216
11042,0.216,0.0,0.216
11043,0.216,0.0,0.216
11044,0.216,0.0,0.216
11045,0.218,0.0,0.218
11046,0.222,0.0,0.222
11047,0.226,0.0,0.226
11048,0.222,0.0,0.222
11049,0.218,0.0,0.218
11050,0.218,0.0,0.218
11051,0.218,0.0,0.218
11052,0.218,0.0,0.218
11053,0.218,0.0,0.218
11054,0.218,0.0,0.218
11055,0.216,0.0,0.216
11056,0.218,0.0,0.218
11057,0.218,0.0,0.218
11058,0.218,0.0,0.218
11059,0.218,0.0,0.218
11060,0.218,0.0,0.218
11061,0.222,0.0,0.222
11062,0.3,0.05,0.30413812651491096
11063,0.31,0.086,0.3217079420841208
11064,0.41,0.194,0.45358130472937264
11065,0.462,0.256,0.5281855734493323
11066,0.482,0.314,0.5752564645442935
11067,0.482,0.322,0.5796619704620961
11068,0.478,0.318,0.5741149710641589
11069,0.478,0.32,0.5752251733017254
11070,0.476,0.318,0.5724508712544685
11071,0.474,0.324,0.5741532896361389
11072,0.472,0.32,0.5702490683902955
11073,0.472,0.326,0.5736375162068813
11074,0.47,0.33,0.5742821606144491
11075,0.462,0.324,0.5642871609384712
11076,0.4,0.222,0.45747568241383063
11077,0.402,0.226,0.4611724189497894
11078,0.402,0.228,0.46215581787964116
11079,0.364,0.174,0.40345012083279885
11080,0.306,0.094,0.3201124802315586
11081,0.304,0.092,0.31761612049768506
11082,0.304,0.09,0.3170425838905556
11083,0.282,0.056,0.2875065216651615
11084,0.226,0.0,0.226
11085,0.22,0.0,0.22
11086,0.22,0.0,0.22
11087,0.22,0.0,0.22
11088,0.22,0.0,0.22
11089,0.22,0.0,0.22
11090,0.22,0.0,0.22
11091,0.224,0.0,0.224
11092,0.226,0.0,0.226
11093,0.226,0.0,0.226
11094,0.224,0.0,0.224
11095,0.224,0.0,0.224
11096,0.224,0.0,0.224
11097,0.224,0.0,0.224
11098,0.222,0.0,0.222
11099,0.222,0.0,0.222
11100,0.224,0.0,0.224
11101,0.218,0.0,0.218
11102,0.216,0.0,0.216
11103,0.216,0.0,0.216
11104,0.218,0.0,0.218
11105,0.218,0.0,0.218
11106,0.222,0.0,0.222
11107,0.226,0.0,0.226
11108,0.302,0.0,0.302
11109,0.334,0.098,0.3480804504708646
11110,0.368,0.126,0.3889730067755345
11111,0.408,0.204,0.45615786740995706
11112,0.406,0.202,0.45347546791419713
11113,0.404,0.204,0.4525836939174897
11114,0.402,0.202,0.4498977661647144
11115,0.4,0.2,0.447213595499958
11116,0.392,0.204,0.44190496715922983
11117,0.39,0.204,0.4401317984422393
11118,0.388,0.204,0.43836058216951945
11119,0.384,0.2,0.4329618920875139
11120,0.384,0.204,0.4348241023678425
11121,0.326,0.114,0.3453577854920894
11122,0.32,0.1,0.3352610922848042
11123,0.308,0.082,0.31872872478018044
11124,0.226,0.0,0.226
11125,0.224,0.0,0.224
11126,0.224,0.0,0.224
11127,0.222,0.0,0.222
11128,0.222,0.0,0.222
11129,0.218,0.0,0.218
11130,0.216,0.0,0.216
11131,0.218,0.0,0.218
11132,0.218,0.0,0.218
11133,0.22,0.0,0.22
11134,0.218,0.0,0.218
11135,0.218,0.0,0.218
11136,0.222,0.0,0.222
11137,0.224,0.0,0.224
11138,0.224,0.0,0.224
11139,0.224,0.0,0.224
11140,0.224,0.0,0.224
11141,0.218,0.0,0.218
11142,0.218,0.0,0.218
11143,0.218,0.0,0.218
11144,0.218,0.0,0.218
11145,0.216,0.0,0.216
11146,0.218,0.0,0.218
11147,0.216,0.0,0.216
11148,0.216,0.0,0.216
11149,0.216,0.0,0.216
11150,0.216,0.0,0.216
11151,0.218,0.0,0.218
11152,0.292,0.0,0.292
11153,0.332,0.094,0.34505072090926
11154,0.322,0.092,0.33488505490690385
11155,0.32,0.092,0.3329624603465081
11156,0.396,0.172,0.4317406628984581
11157,0.394,0.194,0.439171948102335
11158,0.392,0.192,0.4364951317025197
11159,0.394,0.2,0.4418551798949516
11160,0.39,0.194,0.4355869603190619
11161,0.388,0.196,0.4346952955807091
11162,0.386,0.194,0.43200925916003236
11163,0.384,0.194,0.4302231978868643
11164,0.378,0.19,0.42306500682519227
11165,0.378,0.19,0.42306500682519227
11166,0.446,0.164,0.4751968013360359
11167,0.61,0.078,0.6149666657632753
11168,0.786,0.048,0.7874642849044012
11169,0.784,0.046,0.7853483303604841
11170,0.688,0.052,0.6899623178116323
11171,1.18,0.058,1.1814245638211522
11172,2.874,0.076,2.875004695648339
11173,2.858,0.078,2.8590641825604406
11174,2.888,0.062,2.888665435802492
11175,2.944,0.048,2.9443912783460013
11176,2.964,0.062,2.9646483771267045
11177,2.94,0.07,2.9408332152640004
11178,2.956,0.068,2.956782034577456
11179,2.97,0.066,2.9707332428207014
11180,2.97,0.066,2.9707332428207014
11181,2.184,0.0,2.184
11182,2.03,0.128,2.03403146485004
11183,1.92,0.114,1.9233813974352565
11184,1.534,0.05,1.5348146467896377
11185,1.726,0.05,1.726724065970009
11186,2.99,0.106,2.991878339772525
11187,1.846,0.07,1.8473267171780958
11188,0.928,0.054,0.9295697929687691
11189,0.928,0.056,0.9296881197476926
11190,0.928,0.056,0.9296881197476926
11191,0.936,0.054,0.9375563983035902
11192,0.932,0.05,0.9333402380696977
11193,0.914,0.0,0.914
11194,0.958,0.0,0.958
11195,1.212,0.046,1.2128726231554574
11196,4.812,0.076,4.812600128828491
11197,3.486,0.164,3.489855584404604
11198,3.47,0.162,3.473779497895628
11199,3.486,0.164,3.489855584404604
11200,3.446,0.16,3.449712451784931
11201,3.5,0.17,3.5041261392820893
11202,3.668,0.16,3.6714879817316577
11203,3.802,0.2,3.807256755197894
11204,3.778,0.192,3.7828756257640825
11205,3.934,0.192,3.93868252084374
11206,4.832,0.172,4.8350602891794425
11207,4.868,0.204,4.872272570372064
11208,4.014,0.176,4.017856642539652
11209,2.696,0.188,2.7025469468632735
11210,3.56,0.314,3.573820924444872
11211,3.894,0.356,3.9102393788616063
11212,3.888,0.258,3.896550782422834
11213,3.736,0.2,3.7413494891549495
11214,3.856,0.258,3.864621585614819
11215,3.778,0.246,3.7860005282619813
11216,2.79,0.11,2.792167616745098
11217,2.522,0.062,2.522761978467251
11218,2.544,0.058,2.5446610776290033
11219,2.558,0.052,2.558528483327868
11220,2.556,0.052,2.556528896766082
11221,2.554,0.052,2.5545293108516094
11222,2.56,0.052,2.560528070535451
11223,2.532,0.056,2.5326191975897205
11224,2.498,0.058,2.4986732479457974
11225,2.488,0.074,2.489100239042213
11226,2.35,0.092,2.3518001615783604
11227,2.138,0.088,2.1398102719633814
11228,2.114,0.0,2.114
11229,2.178,0.0,2.178
11230,2.146,0.0,2.146
11231,2.052,0.0,2.052
11232,2.004,0.046,2.0045278745879287
11233,1.85,0.0,1.85
11234,1.83,0.0,1.83
11235,1.86,0.0,1.86
11236,1.86,0.0,1.86
11237,1.536,0.0,1.536
11238,1.538,0.0,1.538
11239,1.538,0.0,1.538
11240,1.604,0.0,1.604
11241,1.878,0.07,1.8793041265319457
11242,1.962,0.104,1.964754437582468
11243,1.994,0.188,2.0028429793670797
11244,2.704,0.252,2.7157172165010115
11245,4.164,0.22,4.169807669425533
11246,4.758,0.22,4.763083455074034
11247,5.99,0.196,5.993205819926428
11248,5.676,0.208,5.679809855972294
11249,6.068,0.186,6.070850022855119
11250,6.112,0.21,6.115606592971788
